player_id,name,stats_url,year,overall_winrate,citizen_winrate,sheriff_winrate,mafia_winrate,don_winrate,total_games,citizen_games,sheriff_games,mafia_games,don_games,extra_points_avg_10_games,extra_points_mafia_avg,extra_points_don_avg,extra_points_citizen_avg,extra_points_sheriff_avg,overall_rank,citizen_rank,sheriff_rank,mafia_rank,don_rank,overall_score,player_category,region
1422,Ванюха,https://gomafia.pro/stats/1422,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1422,Ванюха,https://gomafia.pro/stats/1422,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1423,Пупырка,https://gomafia.pro/stats/1423,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1423,Пупырка,https://gomafia.pro/stats/1423,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1432,Мамба,https://gomafia.pro/stats/1432,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1432,Мамба,https://gomafia.pro/stats/1432,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1522,Teshimidze,https://gomafia.pro/stats/1522,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1522,Teshimidze,https://gomafia.pro/stats/1522,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1548,Балон,https://gomafia.pro/stats/1548,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1548,Балон,https://gomafia.pro/stats/1548,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1627,Zorg,https://gomafia.pro/stats/1627,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1627,Zorg,https://gomafia.pro/stats/1627,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1639,Broken,https://gomafia.pro/stats/1639,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1639,Broken,https://gomafia.pro/stats/1639,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1655,D3imos,https://gomafia.pro/stats/1655,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1655,D3imos,https://gomafia.pro/stats/1655,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1663,KARATIST161,https://gomafia.pro/stats/1663,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1663,KARATIST161,https://gomafia.pro/stats/1663,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1665,Дюрсо,https://gomafia.pro/stats/1665,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1665,Дюрсо,https://gomafia.pro/stats/1665,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1667,Марика,https://gomafia.pro/stats/1667,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1667,Марика,https://gomafia.pro/stats/1667,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1670,Dejavu,https://gomafia.pro/stats/1670,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1670,Dejavu,https://gomafia.pro/stats/1670,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1675,stepanidla,https://gomafia.pro/stats/1675,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1675,stepanidla,https://gomafia.pro/stats/1675,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1677,Анастейшa,https://gomafia.pro/stats/1677,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1677,Анастейшa,https://gomafia.pro/stats/1677,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1682,Justie,https://gomafia.pro/stats/1682,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1682,Justie,https://gomafia.pro/stats/1682,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1694,MONGOL,https://gomafia.pro/stats/1694,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1694,MONGOL,https://gomafia.pro/stats/1694,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1696,Элен,https://gomafia.pro/stats/1696,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1696,Элен,https://gomafia.pro/stats/1696,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1699,Тренер,https://gomafia.pro/stats/1699,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1699,Тренер,https://gomafia.pro/stats/1699,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1704,Dayana,https://gomafia.pro/stats/1704,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1704,Dayana,https://gomafia.pro/stats/1704,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1714,Бармен.,https://gomafia.pro/stats/1714,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1714,Бармен.,https://gomafia.pro/stats/1714,2024,55,17,100,100,100,11,6,2,2,1,0.45,0.15,0.1,0.02,0.0,1613.0,1548.0,439.0,856.0,439.0,8.553349574587829,Advanced,south
1715,Ranger,https://gomafia.pro/stats/1715,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1715,Ranger,https://gomafia.pro/stats/1715,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1719,Kosmos,https://gomafia.pro/stats/1719,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1719,Kosmos,https://gomafia.pro/stats/1719,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1731,Борис Бритва,https://gomafia.pro/stats/1731,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1731,Борис Бритва,https://gomafia.pro/stats/1731,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1750,10 Треф,https://gomafia.pro/stats/1750,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1750,10 Треф,https://gomafia.pro/stats/1750,2024,46,40,56,56,57,164,98,18,34,14,0.93,0.1,0.09,0.08,0.14,217.0,586.0,65.0,377.0,287.0,14.713989037467414,Expert,south
1757,Fillma,https://gomafia.pro/stats/1757,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1757,Fillma,https://gomafia.pro/stats/1757,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1800,Меломанка,https://gomafia.pro/stats/1800,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1800,Меломанка,https://gomafia.pro/stats/1800,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1806,Белкааа,https://gomafia.pro/stats/1806,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1806,Белкааа,https://gomafia.pro/stats/1806,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1816,ГОТЭМ,https://gomafia.pro/stats/1816,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1816,ГОТЭМ,https://gomafia.pro/stats/1816,2024,46,38,25,63,80,41,24,4,8,5,1.24,0.18,0.26,0.1,0.03,930.0,1101.0,439.0,856.0,439.0,10.826672634646236,Advanced,south
1870,Роланд,https://gomafia.pro/stats/1870,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1870,Роланд,https://gomafia.pro/stats/1870,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1887,ALYA,https://gomafia.pro/stats/1887,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1887,ALYA,https://gomafia.pro/stats/1887,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1906,ASmOdey,https://gomafia.pro/stats/1906,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1906,ASmOdey,https://gomafia.pro/stats/1906,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1934,Венчур,https://gomafia.pro/stats/1934,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1934,Венчур,https://gomafia.pro/stats/1934,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1943,Кот Марго,https://gomafia.pro/stats/1943,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1943,Кот Марго,https://gomafia.pro/stats/1943,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1994,Hungry Bunny,https://gomafia.pro/stats/1994,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1994,Hungry Bunny,https://gomafia.pro/stats/1994,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1995,ЭЛЛИ,https://gomafia.pro/stats/1995,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1995,ЭЛЛИ,https://gomafia.pro/stats/1995,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
1997,MSQRD,https://gomafia.pro/stats/1997,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
1997,MSQRD,https://gomafia.pro/stats/1997,2024,45,36,0,63,67,40,25,1,8,6,0.8,0.13,0.12,0.06,0.0,1143.0,1179.0,439.0,856.0,439.0,10.066830232174254,Advanced,south
2041,Бeлкa,https://gomafia.pro/stats/2041,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2041,Бeлкa,https://gomafia.pro/stats/2041,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2079,Поняша,https://gomafia.pro/stats/2079,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2079,Поняша,https://gomafia.pro/stats/2079,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2129,NFRМL,https://gomafia.pro/stats/2129,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2129,NFRМL,https://gomafia.pro/stats/2129,2024,61,59,100,55,100,41,27,1,11,2,1.32,0.14,0.15,0.13,0.2,697.0,106.0,439.0,681.0,439.0,11.921388623121235,Expert,south
2132,Q,https://gomafia.pro/stats/2132,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2132,Q,https://gomafia.pro/stats/2132,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2140,Мавроди,https://gomafia.pro/stats/2140,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2140,Мавроди,https://gomafia.pro/stats/2140,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2142,Мальвина,https://gomafia.pro/stats/2142,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2142,Мальвина,https://gomafia.pro/stats/2142,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2146,Mental Affection,https://gomafia.pro/stats/2146,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2146,Mental Affection,https://gomafia.pro/stats/2146,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2173,Шельма а,https://gomafia.pro/stats/2173,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2173,Шельма а,https://gomafia.pro/stats/2173,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2176,Вирус,https://gomafia.pro/stats/2176,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2176,Вирус,https://gomafia.pro/stats/2176,2024,30,29,0,0,50,10,7,1,0,2,0.7,0.0,0.15,0.06,0.0,2348.0,1548.0,439.0,856.0,439.0,6.244100655076966,Intermediate,south
2190,Черный,https://gomafia.pro/stats/2190,2023,50,60,33,0,100,10,5,3,1,1,0.2,0.0,0.0,0.0,0.07,1513.0,1235.0,312.0,653.0,321.0,7.5679277948471775,Intermediate,south
2190,Черный,https://gomafia.pro/stats/2190,2024,50,45,20,78,0,36,22,5,9,0,0.64,0.11,0.0,0.05,0.06,1192.0,825.0,439.0,856.0,439.0,9.943251584441803,Advanced,south
2215,Deadshot,https://gomafia.pro/stats/2215,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2215,Deadshot,https://gomafia.pro/stats/2215,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2225,Лепс,https://gomafia.pro/stats/2225,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2225,Лепс,https://gomafia.pro/stats/2225,2024,49,37,20,75,75,55,30,5,12,8,1.09,0.14,0.25,0.07,0.04,649.0,1077.0,439.0,328.0,439.0,12.161993799980873,Expert,south
2366,Гоголь,https://gomafia.pro/stats/2366,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2366,Гоголь,https://gomafia.pro/stats/2366,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2381,Shеlby,https://gomafia.pro/stats/2381,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2381,Shеlby,https://gomafia.pro/stats/2381,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2407,Cherry,https://gomafia.pro/stats/2407,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2407,Cherry,https://gomafia.pro/stats/2407,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2424,Тунгус,https://gomafia.pro/stats/2424,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2424,Тунгус,https://gomafia.pro/stats/2424,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2469,Ilona,https://gomafia.pro/stats/2469,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2469,Ilona,https://gomafia.pro/stats/2469,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2486,Трeнeр,https://gomafia.pro/stats/2486,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2486,Трeнeр,https://gomafia.pro/stats/2486,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2493,Bastett,https://gomafia.pro/stats/2493,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2493,Bastett,https://gomafia.pro/stats/2493,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2516,Леруа,https://gomafia.pro/stats/2516,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2516,Леруа,https://gomafia.pro/stats/2516,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2574,Пончик со сгущенкой,https://gomafia.pro/stats/2574,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2574,Пончик со сгущенкой,https://gomafia.pro/stats/2574,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2577,Тихий Омут,https://gomafia.pro/stats/2577,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2577,Тихий Омут,https://gomafia.pro/stats/2577,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2578,c_compass_s,https://gomafia.pro/stats/2578,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2578,c_compass_s,https://gomafia.pro/stats/2578,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2591,К0Т,https://gomafia.pro/stats/2591,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2591,К0Т,https://gomafia.pro/stats/2591,2024,27,20,0,100,0,11,10,0,1,0,0.18,0.2,0.0,0.0,0.0,2353.0,1522.0,439.0,856.0,439.0,6.223436188174534,Intermediate,south
2596,Папочкавсехнакормит,https://gomafia.pro/stats/2596,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2596,Папочкавсехнакормит,https://gomafia.pro/stats/2596,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2597,Гн Эльдар,https://gomafia.pro/stats/2597,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2597,Гн Эльдар,https://gomafia.pro/stats/2597,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2599,Chef,https://gomafia.pro/stats/2599,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2599,Chef,https://gomafia.pro/stats/2599,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2614,Интрига,https://gomafia.pro/stats/2614,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2614,Интрига,https://gomafia.pro/stats/2614,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2629,apiku,https://gomafia.pro/stats/2629,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2629,apiku,https://gomafia.pro/stats/2629,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
2636,Крисd,https://gomafia.pro/stats/2636,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,south
2636,Крисd,https://gomafia.pro/stats/2636,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,south
