player_id,name,stats_url,year,overall_winrate,citizen_winrate,sheriff_winrate,mafia_winrate,don_winrate,total_games,citizen_games,sheriff_games,mafia_games,don_games,extra_points_avg_10_games,extra_points_mafia_avg,extra_points_don_avg,extra_points_citizen_avg,extra_points_sheriff_avg
5071,Zhozefina,https://gomafia.pro/stats/5071,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5073,Freddy Krueger,https://gomafia.pro/stats/5073,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5073,Freddy Krueger,https://gomafia.pro/stats/5073,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5079,Аналитик,https://gomafia.pro/stats/5079,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5079,Аналитик,https://gomafia.pro/stats/5079,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5081,S_Мирный,https://gomafia.pro/stats/5081,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5081,S_Мирный,https://gomafia.pro/stats/5081,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5085,Палпи,https://gomafia.pro/stats/5085,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5085,Палпи,https://gomafia.pro/stats/5085,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5086,Эрин,https://gomafia.pro/stats/5086,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5086,Эрин,https://gomafia.pro/stats/5086,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5089,Яръ,https://gomafia.pro/stats/5089,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5089,Яръ,https://gomafia.pro/stats/5089,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5090,БатяGK1,https://gomafia.pro/stats/5090,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5090,БатяGK1,https://gomafia.pro/stats/5090,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5109,МАВАШИ,https://gomafia.pro/stats/5109,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5109,МАВАШИ,https://gomafia.pro/stats/5109,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5112,Бритва Оккама,https://gomafia.pro/stats/5112,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5112,Бритва Оккама,https://gomafia.pro/stats/5112,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5114,Счастье,https://gomafia.pro/stats/5114,2023,20,9,0,40,33,,11 (55%),1 (5%),5 (25%),3 (15%),0.55,0.08,0.1,0.03,0.1
5114,Счастье,https://gomafia.pro/stats/5114,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5118,ArNi,https://gomafia.pro/stats/5118,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5118,ArNi,https://gomafia.pro/stats/5118,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5125,Gucci,https://gomafia.pro/stats/5125,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5125,Gucci,https://gomafia.pro/stats/5125,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5126,Fate,https://gomafia.pro/stats/5126,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5126,Fate,https://gomafia.pro/stats/5126,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5131,Вестник,https://gomafia.pro/stats/5131,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5131,Вестник,https://gomafia.pro/stats/5131,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5133,Амадей,https://gomafia.pro/stats/5133,2023,50,33,0,100,100,,6 (60%),1 (10%),1 (10%),2 (20%),0.8,0.3,0.15,0,0.2
5133,Амадей,https://gomafia.pro/stats/5133,2024,36,31,38,53,33,,62 (65%),8 (8%),19 (20%),6 (6%),0.86,0.13,0.05,0.07,0.11
5138,ayana,https://gomafia.pro/stats/5138,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5138,ayana,https://gomafia.pro/stats/5138,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5141,Оладушек,https://gomafia.pro/stats/5141,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5141,Оладушек,https://gomafia.pro/stats/5141,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5169,Астория,https://gomafia.pro/stats/5169,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5169,Астория,https://gomafia.pro/stats/5169,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5174,kwaadraad,https://gomafia.pro/stats/5174,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5174,kwaadraad,https://gomafia.pro/stats/5174,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5176,ESENIN,https://gomafia.pro/stats/5176,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5176,ESENIN,https://gomafia.pro/stats/5176,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5178,пабло,https://gomafia.pro/stats/5178,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5178,пабло,https://gomafia.pro/stats/5178,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5180,Kraft,https://gomafia.pro/stats/5180,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5180,Kraft,https://gomafia.pro/stats/5180,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5182,Кислый,https://gomafia.pro/stats/5182,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5182,Кислый,https://gomafia.pro/stats/5182,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5184,CSKA,https://gomafia.pro/stats/5184,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5184,CSKA,https://gomafia.pro/stats/5184,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5187,S_Suzi,https://gomafia.pro/stats/5187,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5187,S_Suzi,https://gomafia.pro/stats/5187,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5188,S_ППК,https://gomafia.pro/stats/5188,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5188,S_ППК,https://gomafia.pro/stats/5188,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5193,Флэш,https://gomafia.pro/stats/5193,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5193,Флэш,https://gomafia.pro/stats/5193,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5195,S_Matroskin,https://gomafia.pro/stats/5195,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5195,S_Matroskin,https://gomafia.pro/stats/5195,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5198,Luxembourg,https://gomafia.pro/stats/5198,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5198,Luxembourg,https://gomafia.pro/stats/5198,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5199,ы,https://gomafia.pro/stats/5199,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5199,ы,https://gomafia.pro/stats/5199,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5200,Виви,https://gomafia.pro/stats/5200,2023,50,75,0,50,50,,4 (40%),2 (20%),2 (20%),2 (20%),0.8,0.1,0.1,0.1,0
5200,Виви,https://gomafia.pro/stats/5200,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5201,Кофеин,https://gomafia.pro/stats/5201,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5201,Кофеин,https://gomafia.pro/stats/5201,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5209,PERS,https://gomafia.pro/stats/5209,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5209,PERS,https://gomafia.pro/stats/5209,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5214,Byrik,https://gomafia.pro/stats/5214,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5214,Byrik,https://gomafia.pro/stats/5214,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5215,Николаич,https://gomafia.pro/stats/5215,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5215,Николаич,https://gomafia.pro/stats/5215,2024,27,11,0,0,100,,9 (60%),2 (13%),1 (7%),3 (20%),0.4,0,0.17,0.01,0
5224,Ginny,https://gomafia.pro/stats/5224,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5224,Ginny,https://gomafia.pro/stats/5224,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5225,Шафранский,https://gomafia.pro/stats/5225,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5225,Шафранский,https://gomafia.pro/stats/5225,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5240,фederal,https://gomafia.pro/stats/5240,2023,50,100,0,0,0,,5 (50%),0 (0%),4 (40%),1 (10%),0.8,0.03,0,0.14,0
5240,фederal,https://gomafia.pro/stats/5240,2024,47,46,22,64,50,,54 (65%),9 (11%),14 (17%),6 (7%),0.76,0.13,0.12,0.06,0.06
5243,Gomez,https://gomafia.pro/stats/5243,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5243,Gomez,https://gomafia.pro/stats/5243,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5253,Птица,https://gomafia.pro/stats/5253,2023,50,55,75,20,0,,11 (55%),4 (20%),5 (25%),0 (0%),0.7,0.08,0,0.05,0.1
5253,Птица,https://gomafia.pro/stats/5253,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5255,Love is,https://gomafia.pro/stats/5255,2023,90,100,100,0,0,,8 (80%),1 (10%),1 (10%),0 (0%),0.5,0,0,0.06,0
5255,Love is,https://gomafia.pro/stats/5255,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5257,Natika_Osa,https://gomafia.pro/stats/5257,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5257,Natika_Osa,https://gomafia.pro/stats/5257,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5259,Титана,https://gomafia.pro/stats/5259,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5259,Титана,https://gomafia.pro/stats/5259,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5260,S_ Хвост,https://gomafia.pro/stats/5260,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5260,S_ Хвост,https://gomafia.pro/stats/5260,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5262,Микаэль,https://gomafia.pro/stats/5262,2023,40,60,33,0,0,,5 (50%),3 (30%),2 (20%),0 (0%),0.4,0,0,0.08,0
5262,Микаэль,https://gomafia.pro/stats/5262,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5266,Аш,https://gomafia.pro/stats/5266,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5266,Аш,https://gomafia.pro/stats/5266,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5267,ДиректорDXB,https://gomafia.pro/stats/5267,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5267,ДиректорDXB,https://gomafia.pro/stats/5267,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5271,Stariy,https://gomafia.pro/stats/5271,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5271,Stariy,https://gomafia.pro/stats/5271,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5272,Асадов,https://gomafia.pro/stats/5272,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5272,Асадов,https://gomafia.pro/stats/5272,2024,50,46,50,60,50,,26 (59%),6 (14%),10 (23%),2 (5%),0.59,0.09,0,0.07,0
5273,oneGoG,https://gomafia.pro/stats/5273,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5273,oneGoG,https://gomafia.pro/stats/5273,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5274,JOKER_BULLET20,https://gomafia.pro/stats/5274,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5274,JOKER_BULLET20,https://gomafia.pro/stats/5274,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5278,Палыч,https://gomafia.pro/stats/5278,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5278,Палыч,https://gomafia.pro/stats/5278,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5283,FEEl_IN,https://gomafia.pro/stats/5283,2023,50,43,0,100,50,,7 (70%),0 (0%),1 (10%),2 (20%),0.8,0.4,0.1,0.03,0
5283,FEEl_IN,https://gomafia.pro/stats/5283,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5284,S_Сюр,https://gomafia.pro/stats/5284,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5284,S_Сюр,https://gomafia.pro/stats/5284,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5285,Fix,https://gomafia.pro/stats/5285,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5285,Fix,https://gomafia.pro/stats/5285,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5287,Перец,https://gomafia.pro/stats/5287,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5287,Перец,https://gomafia.pro/stats/5287,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5288,Чехия,https://gomafia.pro/stats/5288,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5288,Чехия,https://gomafia.pro/stats/5288,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5292,_Nick_,https://gomafia.pro/stats/5292,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5292,_Nick_,https://gomafia.pro/stats/5292,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5293,Cap,https://gomafia.pro/stats/5293,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5293,Cap,https://gomafia.pro/stats/5293,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5294,Архитектор,https://gomafia.pro/stats/5294,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5294,Архитектор,https://gomafia.pro/stats/5294,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5295,Rider,https://gomafia.pro/stats/5295,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5295,Rider,https://gomafia.pro/stats/5295,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5296,c0ach,https://gomafia.pro/stats/5296,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5296,c0ach,https://gomafia.pro/stats/5296,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5298,Весна.,https://gomafia.pro/stats/5298,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5298,Весна.,https://gomafia.pro/stats/5298,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5299,Катерина,https://gomafia.pro/stats/5299,2023,20,14,0,33,0,,7 (70%),0 (0%),3 (30%),0 (0%),0.6,0.1,0,0.04,0
5299,Катерина,https://gomafia.pro/stats/5299,2024,39,26,25,67,57,,19 (53%),4 (11%),6 (17%),7 (19%),0.83,0.18,0.14,0.04,0.05
5300,Ингвар,https://gomafia.pro/stats/5300,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5300,Ингвар,https://gomafia.pro/stats/5300,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5301,Клод,https://gomafia.pro/stats/5301,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5301,Клод,https://gomafia.pro/stats/5301,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5303,Жар Птица,https://gomafia.pro/stats/5303,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
5303,Жар Птица,https://gomafia.pro/stats/5303,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
